PC1,PC2,label
-0.919581,-3.286958,9
3.237132,3.121877,1
-0.843770,3.237927,3
-0.297422,-3.566628,7
-0.255585,-0.183959,6
-3.625686,2.440967,5
-2.637897,-1.042426,2
2.246626,-1.951000,7
-1.794507,1.208579,2
3.300689,3.160446,1
2.775270,0.986227,8
-1.450402,3.315373,3
1.619237,-0.187952,8
-1.584188,3.473654,3
0.048170,1.580903,8
-2.122116,4.476834,3
-0.751947,3.390637,3
3.785700,2.297861,1
-1.529374,-0.994522,6
-2.669075,-0.664016,6
-4.112296,0.204124,0
0.159274,-2.968090,9
0.528224,-0.358135,5
0.549421,-3.758326,7
0.437276,-1.966267,7
-0.973943,-4.169520,4
0.841436,-2.474345,9
-1.759787,2.219123,3
-0.137431,-1.477036,5
-7.263020,0.973535,0
1.806204,0.453870,8
-3.103969,0.585024,2
-1.723711,2.311803,5
-3.722331,1.798011,5
3.203943,0.727832,1
-3.234690,0.072301,2
3.024189,-1.126789,7
-2.517005,-1.329435,6
-2.504199,-3.214992,9
-6.045583,1.528156,0
-4.265964,1.126896,0
-0.057002,0.728256,8
-0.104402,0.957013,2
-2.559437,-4.964299,9
1.209852,0.216611,6
-2.755194,-3.050093,4
1.497142,-0.798544,5
-2.947466,3.751959,3
0.186963,-2.143464,4
-3.159953,2.523372,5
-0.089207,-3.174061,7
1.090898,-0.780815,4
3.047303,0.359676,6
-0.702838,0.481149,8
-1.448917,1.911122,5
3.596676,2.659296,1
-3.126539,0.352266,0
-3.381292,1.677665,5
0.133993,-1.738297,4
0.470676,-4.105267,9
-1.120700,2.057192,3
-7.372485,0.940613,0
0.801649,-1.856873,9
-2.655666,-0.657296,6
1.799141,1.309505,3
-1.250739,-3.561062,4
2.522369,0.989303,8
-2.867389,-1.249034,6
2.421786,0.122398,4
-0.147472,-1.931708,8
3.239045,1.514613,3
3.830858,2.700825,1
-1.280463,0.780406,6
-1.802782,-3.971538,4
-1.832816,0.807764,0
2.361441,-0.045392,7
3.484537,1.055250,1
-3.138326,2.483223,5
-1.040617,0.728781,2
0.513023,-4.418677,7
0.829861,1.008932,2
1.894861,-0.384494,2
1.389102,2.889038,2
2.116824,0.338790,2
1.742508,-0.045199,8
-7.168280,1.465581,0
2.248981,2.044082,1
-7.394134,0.451222,0
-1.330748,1.173649,0
3.777640,2.015777,1
0.115715,2.936596,3
-0.216273,-3.899287,7
-2.573561,0.150125,6
1.508948,-2.798338,7
-4.218689,0.634727,2
0.172648,-4.081773,9
-2.020701,3.564984,2
-4.261059,1.903114,5
-1.794373,0.277501,5
1.910331,-2.022924,9
-0.737715,-1.862817,9
-0.569243,0.322986,8
-2.333635,-0.898214,5
0.854957,-2.059381,9
1.901308,-2.733505,7
-4.218267,-0.397211,6
-0.409454,2.860622,3
-1.945731,0.866217,8
1.837880,1.648382,1
-0.012677,1.518321,8
-1.591127,-3.374998,9
1.160930,-0.561345,2
1.415768,-2.744226,7
-2.898014,4.029766,3
-3.069386,0.790043,0
-3.290785,-1.704617,6
-2.732963,2.685755,8
3.428231,2.434204,1
-4.620210,0.818010,0
1.034661,-0.857627,2
-1.112439,1.694018,0
-0.299022,-3.537917,9
2.262270,-1.761663,9
-1.198604,-0.180553,8
-3.754415,1.119132,8
-0.761280,-4.826510,9
-3.304295,-0.581596,3
1.170009,-0.554760,5
2.927483,0.041344,1
-1.525778,1.362904,2
-2.750382,1.247233,8
-3.862250,-1.504963,6
0.485217,2.043282,8
0.587974,0.473213,2
1.687588,0.911877,6
-2.314613,-4.453401,4
0.920990,0.342077,5
-1.005721,1.425723,8
1.277826,2.360174,2
-1.093884,-4.215189,4
3.940244,1.820228,1
-3.126529,-1.058784,6
1.251464,2.402150,1
1.405434,0.198316,5
1.857278,0.333090,6
-3.534280,-0.588834,0
0.518165,1.075238,2
2.041236,0.788901,1
1.904329,0.646035,2
-1.795777,0.618628,2
-2.919795,0.165625,0
-1.532554,1.554716,3
0.098397,-2.884432,9
-0.642808,-2.225534,4
-1.818262,0.770764,2
-3.732549,2.243277,5
-1.435221,-0.457707,6
-2.187079,-3.641178,7
0.248736,-1.644446,7
-4.168147,-0.215032,8
1.451678,-2.152342,5
-3.345720,-0.090997,0
-0.396563,-2.202829,4
3.158893,1.018660,1
1.665813,0.711647,6
-1.506351,1.039994,2
2.231252,-1.102769,7
-1.759923,2.323053,3
0.668489,1.069347,3
-0.804113,-2.826684,4
-3.729193,-0.572860,0
-3.193581,2.016666,5
-0.008759,2.398499,3
-1.237686,-0.257894,6
1.953396,1.876858,3
-1.414046,-3.200658,7
-2.792874,0.985976,0
-2.059632,-0.067480,8
1.096584,-1.235239,4
0.161117,-3.518852,9
-6.201825,0.229707,0
-2.188167,-1.358439,0
3.507754,1.007250,1
3.060192,0.485439,1
1.432588,0.759819,5
-0.179171,-0.053068,2
1.090157,-2.171294,9
-1.490040,0.752207,3
-3.062127,-0.524822,0
-2.540105,-1.779108,4
-2.737251,-3.740957,4
-1.465242,-3.042454,7
-1.491293,1.105591,5
-3.070293,0.216455,8
0.799378,-2.510344,3
2.910665,0.824077,1
3.474411,0.952160,1
-4.018486,-2.733963,6
3.627622,1.510672,1
-3.144961,-0.642145,8
2.438104,-0.721053,4
-0.558831,-3.179317,9
-3.897010,-0.447639,6
0.128764,-2.626684,9
3.890305,1.511688,1
-2.747097,-0.923052,0
2.341519,-1.938863,7
2.902767,0.862010,1
-2.789053,1.797706,0
-0.756857,1.313096,2
-0.059471,0.515525,6
-1.478901,-2.868373,4
1.961022,-0.558158,4
-2.286972,-2.668841,4
0.834130,-2.995765,4
-1.766226,1.828164,3
0.686999,-1.350208,7
-0.747753,-2.091606,7
0.847693,1.293608,5
-0.889017,-2.105084,4
-1.796784,-4.475169,9
0.174315,-2.923886,4
3.221838,0.321454,1
-0.637318,-2.483384,4
-0.595834,1.239835,3
-3.028347,0.404981,0
0.462741,-2.265526,7
-0.892443,-0.214139,3
0.435522,-1.691056,4
-2.654597,-0.455574,8
0.975670,-2.773542,4
-2.864081,-3.054201,7
-0.979610,1.411622,6
-1.369999,-0.842407,5
0.890772,-2.427288,4
-1.691192,-1.310529,8
0.084694,-0.437880,0
-1.031247,1.602265,2
2.039663,-1.931362,7
3.611734,0.737316,1
-0.062543,3.127433,3
0.360738,-3.855522,7
3.608690,2.364812,1
0.082011,-2.367903,9
2.649798,-0.855382,4
3.169758,0.606351,1
-1.731444,0.219540,8
3.382180,0.896669,1
0.862018,-1.953648,9
-2.040063,-1.696940,6
2.531746,1.254471,6
-0.514711,1.429259,2
-3.193179,1.473901,5
2.999167,0.457229,1
1.912650,-1.422328,4
0.584546,-0.115479,3
-0.998155,-2.714577,9
0.784476,-1.252821,8
1.897640,-1.606851,9
-2.395630,0.014221,6
1.653634,0.909891,6
-2.889533,-1.907510,4
0.861396,-2.299716,9
-3.378212,-2.338866,9
0.255424,-2.052805,7
-2.688851,-3.188983,4
-1.280800,-0.742918,8
-2.165049,0.310589,2
0.686025,1.268732,3
-0.979293,-1.827141,4
-1.185664,-2.777765,4
-1.917818,-2.328427,4
1.417097,-1.999824,7
-2.203233,-2.105069,6
1.745363,-1.301779,7
-0.305800,0.450588,2
0.667409,-0.142430,5
-2.134297,2.801598,5
1.701236,-1.959446,2
-1.985915,0.563809,5
1.826979,1.423459,8
-3.796275,2.090102,0
0.722150,2.323523,3
0.661079,0.400963,2
-5.539113,1.978964,0
-1.843725,-0.556494,8
-8.246157,0.749744,0
-3.888361,1.935482,0
0.938931,1.923766,2
-1.274852,-0.443063,6
0.786033,-0.594800,7
-1.274822,0.668166,8
0.919277,1.948238,8
3.079513,0.742893,1
-1.737663,-1.474664,8
-2.705836,-2.358402,7
0.957910,-0.489433,3
2.855041,1.018627,1
1.111552,-1.436531,3
-1.917307,-1.147046,6
-0.520746,3.413486,3
-0.116251,-3.920428,7
-4.953328,1.980230,0
-1.440963,-1.326107,6
3.469980,0.629060,1
-1.878885,-1.151971,8
1.105693,-2.198444,4
-2.193825,-2.125024,7
1.016222,-3.125332,7
-2.147183,-2.742801,4
-0.634846,3.454895,3
-2.886573,-2.361247,9
0.877771,-0.267132,2
-1.893168,2.062130,3
-2.023891,-1.347995,6
0.685708,0.239776,3
3.818745,1.626209,1
-1.306672,-0.411950,5
-2.055283,-0.748913,6
-0.591241,-1.356670,8
-0.523116,-4.604028,7
-3.769688,1.495097,0
-0.112446,-3.700113,4
-1.500744,2.051810,3
-6.263390,0.333643,0
-1.445920,-2.902980,7
0.793326,-2.471723,9
-1.052516,-2.764553,9
-1.051983,-2.319136,4
-0.174555,-4.083341,7
1.210706,1.534003,3
-0.255088,-4.095483,7
3.162125,0.293198,1
-1.946835,-2.929944,9
1.868707,-1.642164,9
3.554416,1.180453,1
0.678837,-3.369120,7
-2.134897,-0.267433,6
-4.735282,1.086782,0
-0.970056,-3.761622,7
1.435315,3.352055,5
-1.879100,0.158420,8
0.518263,0.361432,6
-4.434113,0.441527,0
1.148678,-2.558686,9
3.901572,2.240628,1
1.333816,2.020326,2
-0.244537,0.680567,2
0.928783,-1.961051,9
-1.182046,3.043502,3
-0.150267,0.259973,0
-2.606641,-3.637161,4
3.427024,1.176048,1
1.243685,0.302195,5
-2.663081,-1.851049,6
-1.830086,0.447847,6
3.532190,1.722840,1
1.252688,-2.433249,7
-5.652607,1.849221,0
-1.693729,-1.177213,8
1.325152,-1.463362,7
-2.112606,-3.476348,9
-1.155567,-1.361937,6
-5.409686,1.538640,0
2.389290,-1.444648,9
3.362770,2.761954,1
-1.348096,0.623172,6
-0.060636,1.297337,2
1.042235,-3.133867,9
-1.516171,2.481226,3
-2.152096,0.471768,2
0.810882,-2.145196,4
1.499721,0.400455,5
2.536649,0.547273,5
2.913358,0.436394,1
-0.411769,1.485837,6
3.821175,1.030990,1
1.535632,-0.756062,7
2.581896,-1.477620,7
-0.863997,1.029569,8
-3.197666,2.303965,5
0.268917,-2.559984,9
3.325065,1.423373,1
-4.696135,0.310999,0
0.933232,-1.049913,4
3.703058,2.841363,1
-0.889951,-2.617432,4
-3.088060,1.286065,2
-0.859984,2.403176,3
-1.256654,2.907598,3
1.133543,0.909952,1
-0.548078,-3.629891,4
3.498846,1.315758,1
2.331543,0.479256,5
-2.970190,0.586667,0
-1.471978,0.400826,6
1.736513,-0.892188,7
-0.414854,-2.553176,7
-0.477599,2.655996,3
-0.481318,1.787356,8
-1.140023,1.782112,9
-0.533124,1.374065,5
2.521544,-0.331842,1
3.403907,1.734774,1
3.800820,1.918518,1
1.798444,-2.564935,9
0.097500,0.533617,5
1.063320,-2.604818,9
2.732621,0.889055,1
1.494347,-2.798917,7
4.099833,1.219295,1
3.686631,1.441821,1
1.718583,1.047767,6
-4.394694,0.220076,0
1.508933,2.116783,8
-0.177513,-3.212825,9
-0.160136,-2.226786,7
-5.689562,1.026466,0
2.386767,0.533866,2
-0.462867,1.783118,5
0.150713,1.778982,3
0.045868,-2.690381,9
-1.415135,0.454493,6
1.376371,-2.117119,7
1.200720,-0.221867,8
3.706014,2.171391,1
-2.005536,1.530026,0
1.465317,-2.613908,7
-1.523290,3.432263,3
-1.926679,0.601267,2
3.464115,1.292366,1
0.826926,0.947019,2
-0.723648,-2.465413,7
-0.470812,1.057084,3
0.086456,-3.001434,4
-0.228793,-0.740983,6
3.676065,2.055056,1
-1.299654,0.991416,8
3.643842,2.619366,1
-6.450058,0.637587,0
0.504781,-2.168841,9
-1.729284,2.071176,8
-5.034890,0.992777,0
-0.700293,3.012345,3
3.421866,0.720160,1
-3.181292,1.406565,2
1.905140,-1.920621,7
-6.129078,0.512381,0
0.350596,0.875037,2
-1.971096,-3.360776,9
-4.590762,-0.052514,6
-5.871218,1.095563,0
3.128535,0.592192,1
0.621722,-0.296120,6
2.805083,-0.818185,7
3.729013,2.644238,1
1.348027,-1.130678,9
1.795780,-2.143605,7
0.069070,-0.087876,6
1.587116,0.071872,5
-0.984216,-0.387780,5
-1.534942,-0.759699,8
1.718285,1.369505,8
-0.737965,3.094329,3
1.156424,-1.298400,4
1.021424,-2.525073,4
-2.867999,1.293929,8
1.501382,-1.608934,7
0.759770,2.327131,3
1.690013,1.758327,6
2.230695,-1.608477,4
-0.064845,0.012098,6
-3.147997,0.519600,6
-1.752914,0.566230,3
0.852205,1.414791,8
-1.703112,0.462890,8
-0.198247,-3.435239,9
-2.644147,-2.215466,9
0.013574,-2.730815,4
0.983864,-2.788436,4
-3.938048,-0.199300,0
-1.194052,-3.237936,7
1.344136,1.810128,8
3.250733,2.842834,1
-1.211723,-0.739323,0
-5.487311,1.278484,0
3.189968,0.380605,1
-2.314996,1.003580,8
-2.820965,-0.915320,5
2.362713,-1.515209,7
3.334479,0.608996,1
0.751115,-1.689748,7
-1.488254,-0.164699,5
2.203613,1.178786,5
-2.541640,-2.645671,9
-0.502264,-1.893305,9
-1.877430,-2.407461,4
0.212066,0.296024,2
-1.596870,2.114949,5
-1.282742,-0.135510,3
0.532656,-0.825405,7
0.249787,-2.331889,4
-2.381507,-0.210453,6
-3.165130,-0.318622,6
-3.825190,-1.002914,0
3.440874,1.900478,1
-6.620368,1.700967,0
3.384502,2.781880,1
-1.140552,5.275105,2
-0.656745,-2.985792,4
1.553266,0.981513,8
1.220935,1.356468,5
-1.659216,2.866991,3
2.388394,0.687149,5
0.785423,0.382504,0
-4.195670,0.255591,0
-3.272028,-0.580647,6
-1.609585,-2.200569,4
-0.033827,1.642663,3
-0.952517,0.828906,8
1.668015,0.199269,3
0.196618,-3.356600,7
3.865563,0.714802,1
-1.989802,-3.095725,4
-0.333938,2.788400,3
-2.439024,-3.141049,9
0.964695,4.047718,2
-1.403483,1.198220,2
-4.640783,0.411190,0
-0.943251,1.376350,3
2.019803,0.924766,6
-1.411083,1.074831,6
1.555398,-2.844773,7
-0.581148,-3.083168,4
0.184096,1.840503,3
-3.293506,2.500229,2
-0.722417,-0.194235,2
0.597338,-1.368089,4
-2.719452,-2.031463,9
2.920569,2.932694,1
-5.228606,1.110683,0
1.323635,0.981225,5
2.237725,0.543744,2
-0.749125,-3.159564,4
1.866514,1.027362,8
-1.917113,1.368628,2
3.941852,1.874946,1
-5.445595,1.066367,0
-0.145922,1.706043,8
-1.505397,-2.464019,4
0.169251,-1.757213,4
-0.785149,1.085086,8
-7.296088,0.938604,0
-1.018047,0.967630,6
1.621939,-3.057080,4
3.529070,2.207935,1
2.962893,0.157160,4
-0.316609,-3.824570,9
-3.550711,-0.122731,6
-1.228354,1.488194,3
3.504014,1.216844,1
-4.683132,2.727698,2
0.830502,-2.718452,9
-5.013144,1.239563,0
2.560067,2.366324,1
-4.209772,-0.593329,0
-0.317781,-1.971563,4
-2.882341,0.881022,2
0.123944,0.140743,9
-1.752900,-2.942147,9
-0.922941,-1.792976,4
-2.608530,1.852593,3
-0.468230,2.731225,8
-1.380680,0.734692,6
1.941494,-2.954773,9
-0.039198,2.519789,3
-1.357153,0.854957,0
-1.230014,-0.223361,6
0.660495,-3.146114,7
-5.548841,0.582010,0
3.017573,-0.534434,3
2.845455,2.740524,1
2.149038,-2.057952,4
-4.300277,0.757338,2
-1.264377,2.209457,3
-4.906218,3.253492,3
-4.476874,0.113534,0
1.898307,1.164414,4
0.891964,1.638159,2
1.862468,-0.900692,5
1.571478,-0.031277,5
-3.265947,0.553427,6
0.573478,2.059237,3
-0.046412,-1.636085,7
-1.533714,1.532866,2
-2.033429,2.450055,8
-0.534631,-2.049967,5
-0.004726,-2.956568,9
-0.982518,-0.569705,2
-4.681294,0.392032,0
3.271411,2.290464,1
2.529158,1.858094,1
-3.677410,1.507319,8
-0.430120,-1.291514,2
0.627459,-3.607604,9
-1.958638,0.591084,3
2.312737,-1.350170,1
1.342067,0.747320,4
3.757270,2.001799,1
1.884882,-0.338149,5
1.386135,-3.117557,7
-2.782938,-0.603836,6
0.215971,-2.777529,4
0.231607,-3.080763,7
0.043047,-4.359729,7
-0.104001,0.539784,8
0.558928,2.205786,3
0.555817,-2.224241,9
0.723266,1.830185,3
-4.938981,1.230518,0
1.122752,-0.183320,5
2.988995,2.075551,1
-0.105506,2.985731,3
-3.274403,-0.562923,2
-2.617481,1.458631,0
-2.382406,2.811736,3
-2.685196,-1.179014,0
1.292849,-1.030025,4
-0.104098,1.088873,0
0.577087,-1.928865,7
-1.051775,-1.759680,4
-0.385138,1.905905,8
1.722547,1.003883,8
1.753648,-1.206391,9
-3.280411,0.765723,0
-5.234790,0.551877,0
3.908581,1.259372,1
-1.014541,0.792782,8
2.698573,-1.743114,7
-1.465640,1.000615,3
0.680054,-1.626895,9
0.894573,-2.713625,9
-1.078905,1.450193,5
-0.224198,-0.504387,5
1.224058,-2.320182,9
-2.040013,0.290398,6
2.110143,-2.074334,7
-1.178299,-0.129861,8
1.735195,1.246842,2
1.389002,-0.038304,4
0.258331,1.101357,6
-0.043587,-3.078112,9
0.522742,-0.751776,8
3.009649,2.565425,1
-0.743496,-0.927737,6
-0.239662,-3.152048,7
2.822564,-0.118783,9
3.284664,1.984529,1
-0.564253,0.059333,6
-3.679280,1.250993,2
-5.298098,1.041467,0
0.509318,-2.469118,9
-0.474741,-0.187743,6
-2.424711,0.069518,6
1.716040,2.895422,2
2.062293,0.165792,9
2.905283,0.140404,1
3.254820,2.985569,1
-0.843098,3.105824,2
3.437156,2.261025,1
0.219908,1.494696,3
3.801423,2.432235,1
-3.246368,3.778187,5
-1.883291,0.620825,2
2.848170,-1.413135,7
0.384036,0.966764,8
-4.767207,1.643910,0
2.980345,3.134507,1
-7.152156,1.249056,0
-2.108342,-0.328673,2
-0.598952,0.795835,8
-3.898065,1.167535,0
-2.663568,3.733808,2
-0.138163,-2.162697,7
1.266004,2.901068,3
0.528552,-2.180117,7
1.827707,-0.404593,5
1.735115,-0.798558,5
2.636578,0.391329,1
0.203487,2.626382,8
-0.273757,-0.354749,2
-3.522161,0.482675,2
-1.225315,0.412138,6
-0.244513,-2.762576,9
3.331843,2.927056,1
0.182026,1.099958,8
0.445392,-3.402314,7
1.733762,0.336032,4
-5.473087,1.963160,0
-2.768950,-1.042608,6
-3.879511,1.026113,0
0.512148,-2.619567,7
1.418546,1.655988,3
3.344698,2.901071,1
-2.528524,1.933321,0
-3.383873,-0.726303,6
0.357861,1.492903,6
-4.822947,-0.490266,0
2.284592,-1.791321,9
-2.317437,2.102552,3
0.430800,-1.129261,4
-1.880919,-0.004715,6
1.283177,-2.542696,7
-0.169536,1.331104,8
-0.220086,-2.284489,9
-0.968772,-3.097580,7
-0.114111,3.316869,3
-4.602849,-0.151553,0
-4.374400,1.000941,0
1.479151,0.160742,4
-0.342821,0.599652,0
-1.712659,0.441982,2
1.836902,2.170371,6
1.410597,-1.125893,7
1.311628,0.588717,5
0.511845,0.407710,4
2.816602,1.272586,6
1.550506,0.688001,4
1.449465,0.054462,8
-1.599653,-0.105857,2
0.782508,-1.702500,0
0.185739,0.896227,8
1.050212,-3.425243,7
2.745166,1.980598,1
-0.415756,-1.051527,7
1.254665,-0.052114,5
2.902749,0.329780,1
2.460268,1.094610,1
2.445827,0.534647,2
1.667745,-0.582029,2
0.120560,-2.066589,7
1.908261,-0.630626,5
-0.179183,1.306071,6
-2.478456,-0.300419,6
-0.746013,-3.860405,7
0.281884,-1.719129,4
0.108757,2.039697,2
-0.485490,-0.925082,3
-0.576106,-1.606413,9
-6.499661,0.607702,0
-0.022597,0.394773,2
-6.654850,0.061248,0
-1.172068,-3.534177,9
-8.101232,1.268258,0
1.218409,-2.960089,4
-1.958909,0.735295,3
2.191689,-0.749360,4
-0.096122,-2.267697,7
1.763831,-3.005318,7
-3.429095,1.387267,0
1.162902,2.104239,3
-2.506949,0.002415,6
-3.943662,1.116958,0
1.507666,-0.102363,4
-3.366542,2.064892,3
-1.068790,2.985107,8
-0.668262,-0.116151,6
-0.794124,0.201148,8
2.828744,0.327851,1
-1.747470,1.646037,3
1.671558,-0.267838,8
1.127285,-1.327583,9
-6.193128,1.319519,0
1.798361,-0.650958,9
-3.803417,1.212304,0
-0.666640,0.932547,8
-3.527640,1.681601,0
-2.885328,1.102534,2
1.879471,0.416489,8
0.922531,-1.610643,7
-2.438834,1.964684,8
-0.507149,-2.999833,7
-1.273920,-2.359432,9
2.923234,1.621303,1
1.642118,-3.173299,7
-6.019213,1.278047,0
1.333868,1.140820,3
3.283251,3.284030,1
1.518152,-2.707614,4
-3.715410,1.388245,2
-1.117200,2.862727,3
-2.794507,3.713283,3
1.000687,1.332231,8
1.420247,-1.965944,4
0.153624,-2.525328,9
-1.278301,0.603653,5
-2.265165,-0.655653,6
-2.667512,-2.204616,6
0.523041,-2.833627,4
0.355547,-4.067567,7
-1.606221,1.305152,0
-0.534908,-0.470328,8
0.103507,-0.522254,3
0.199178,-3.066637,9
1.820770,0.115526,8
-5.513245,0.941956,0
-1.882151,-0.542499,6
3.614995,2.852671,1
-0.434860,0.028041,8
-2.577961,0.974550,2
0.308224,-1.912978,5
-2.980777,4.247051,3
-0.619408,3.427291,2
1.629564,-0.734931,4
0.341236,-1.703942,5
-2.612998,0.568587,5
0.416413,-0.238206,6
-2.195226,-1.569972,6
-2.400974,-3.330346,9
-2.562227,-3.768226,7
0.099328,1.805795,3
-0.353657,0.558486,8
3.705332,0.203948,9
1.301018,-2.856904,9
-0.628372,3.453462,3
-3.658040,-1.265516,0
0.462619,0.876031,8
3.552117,3.037412,1
2.261469,1.196159,3
-3.373571,0.665880,2
-5.932907,0.765857,0
-3.178295,3.210361,3
1.253918,2.512660,2
0.290327,-2.970423,4
-1.671830,-0.763320,9
-0.669881,-0.258918,5
2.691935,-1.353658,9
-0.520926,-0.915113,6
-1.529088,-2.875825,4
-0.770658,-4.137426,7
1.712485,1.762788,3
-3.187213,0.321079,8
-1.931542,-2.349610,4
0.940478,-2.185349,9
0.227690,2.785354,3
-0.456266,-1.103777,6
2.167311,-0.439504,5
-0.785944,1.298691,2
1.111986,-2.348463,7
-0.004679,0.462744,5
-1.322090,1.781483,8
-0.085003,0.286846,6
1.982959,1.276321,2
-1.334105,1.921257,2
-1.567967,-2.208627,7
-1.962523,1.648558,5
-1.351087,1.089724,5
2.422175,1.058387,1
2.089742,-1.037420,9
1.073388,-1.877326,7
3.864209,2.284713,1
2.810851,1.605504,1
-1.827169,2.715123,8
0.656462,1.662356,8
0.938591,1.737728,3
-1.360949,3.644128,3
1.596618,2.011078,3
-0.571419,-0.261637,8
-0.257224,4.299519,2
-1.020026,-4.667304,7
0.490106,3.723502,2
2.999516,3.592639,1
1.436982,-0.574009,5
1.727527,-3.163479,7
-1.476221,4.020357,3
2.981254,2.847531,1
1.076165,-2.986837,4
2.338147,-0.452883,4
1.172406,-3.457879,7
1.685602,-1.881974,7
1.563518,-1.319155,7
-1.843611,1.403869,2
2.439932,-1.077472,4
-1.805963,0.512295,6
-1.795431,0.136620,5
-1.731633,-0.091257,5
1.815133,-0.446183,9
-3.291760,2.481386,3
-0.663095,2.518533,5
-0.486954,-4.189541,9
-0.675117,3.309978,3
1.171146,-2.825850,9
-0.741592,-0.424912,8
-6.600133,2.708168,0
-1.843086,-0.321673,0
0.438824,1.015484,8
-1.542455,-0.094563,0
0.700613,-3.114114,7
0.121073,1.216485,6
-2.138477,4.297159,3
-4.168616,-0.263354,0
-8.211497,0.762544,0
-1.569478,-0.095043,0
-1.711417,4.044124,3
1.901232,-1.356342,7
0.423929,-3.352718,7
0.198795,-0.026667,8
-7.532162,0.729476,0
2.135964,0.380593,8
2.633181,2.895338,1
-2.151214,-4.280786,9
3.184965,3.113747,1
-0.071548,2.965641,2
-2.731780,0.920992,2
-0.034549,-2.046560,4
3.681822,2.934181,1
3.821255,0.713479,1
0.758123,1.058850,6
1.064121,1.179604,6
-4.247791,2.295456,0
-6.912379,-0.669155,0
-0.561747,-0.681079,5
-0.776190,-3.777921,4
-1.840794,2.644968,3
0.691785,-2.111471,9
-1.935241,3.110343,3
3.777301,2.416461,1
1.796298,0.141404,6
-0.220284,-1.724812,7
-0.318235,2.742926,3
-2.592458,0.012641,0
0.379769,1.125803,5
3.639752,1.411488,1
-0.958417,-3.626827,9
-1.657263,0.886924,0
-0.950143,-3.563809,9
1.402437,-0.553026,7
-4.475136,0.711488,0
-1.271522,2.359404,5
3.618937,2.992776,1
0.942371,1.462813,2
-1.551685,-0.425487,2
-0.263723,2.188414,3
-3.563841,2.143629,3
-5.073800,2.496977,0
0.214585,-3.100257,4
-3.782871,1.511420,0
0.118502,0.817407,5
2.068899,-0.223457,1
-0.868805,1.655830,6
1.743690,-1.429768,9
0.152986,-3.641165,7
3.539844,0.984822,1
-0.641728,0.614965,8
0.241530,-1.769451,9
1.445212,-2.440276,9
-1.503575,-0.671867,6
-5.995182,0.515080,0
1.872353,0.409617,5
3.137104,2.607545,1
-1.706061,1.409089,2
-0.740822,0.120369,2
3.897230,1.049544,1
-3.860762,1.886413,3
-2.338524,-4.193136,9
0.174737,-3.304662,4
-0.109076,1.957525,8
1.381279,-2.693608,7
-1.386622,-0.526573,8
-0.416783,1.028007,8
1.880612,-0.330025,9
1.592754,-2.457610,9
1.746032,-2.418599,7
-3.538009,1.219048,0
-0.105456,2.175666,3
3.158156,2.672068,1
1.748995,-2.028710,9
0.673079,-0.172466,2
1.822717,-2.409282,7
-1.961866,1.061560,3
-1.179900,2.380210,8
0.347979,-1.851129,4
0.711401,0.438254,5
2.030733,0.120670,5
3.447815,1.099836,1
-2.765593,1.084429,6
-4.420306,0.953294,6
1.018919,-2.775127,7
-1.020864,0.910087,6
-0.286344,0.987616,8
2.235416,-0.579275,9
0.775789,-2.429143,9
-7.598756,-0.306940,0
-1.744646,0.789449,6
0.260511,0.455451,3
-5.580426,1.286012,0
3.315591,1.478219,7
-1.640811,-4.430941,7
-2.925651,1.102670,6
-2.474975,2.364580,3
1.646026,-1.925183,7
0.994658,-2.990307,7
3.687620,0.773418,1
3.479407,2.405262,1
-1.529408,-2.390071,9
-3.898601,3.239360,3
1.172089,1.188744,8
0.165836,-3.748841,7
-2.425289,1.474027,6
-0.364962,-3.681488,9
1.609609,1.069438,3
0.746654,-2.324330,7
-1.632017,-1.138113,4
0.878603,-2.433879,4
3.243147,0.713331,1
-5.026816,0.858690,0
0.361915,-3.560044,7
-5.260102,1.325475,0
-0.230995,1.643830,6
-2.708304,0.350552,6
0.157341,1.984251,3
0.616873,-3.167430,9
1.582231,-2.155846,4
-1.077248,0.098392,5
0.625531,-3.918162,9
-1.989746,0.435412,6
-0.598292,-1.724912,8
1.929585,-1.720977,9
-1.177901,-3.807107,7
1.075202,2.025471,8
-0.312565,-1.590977,5
1.320871,0.726698,5
1.051520,-0.683221,6
3.588988,2.139520,1
2.233304,0.146077,2
-0.209050,0.469083,5
-2.317920,1.109548,0
-2.824880,2.636022,3
-3.140432,-1.022068,5
-0.193436,-2.900572,9
-5.739781,1.807166,0
-0.191687,1.520286,8
3.663617,1.127566,1
-1.770324,1.991354,3
-1.168284,-0.111384,0
1.021695,-1.442183,4
-0.209766,-1.926371,9
-5.453566,1.406919,0
3.249734,0.806439,3
0.989001,-0.783986,5
-1.248234,-0.596821,2
-0.814835,1.491396,6
0.945789,-2.041280,5
-3.189303,3.249070,3
-4.633092,1.259549,0
1.007493,-1.948712,4
2.842724,0.604320,2
-0.571576,0.444634,8
0.677691,-0.711689,7
-4.570990,2.212714,0
2.463014,1.310128,8
-2.342027,1.558404,6
1.742144,-0.392780,1
0.271536,-2.303707,4
-2.220202,1.263236,6
-2.663690,1.288936,8
-1.201557,-1.986478,6
3.591811,3.138706,1
-0.647491,-3.467210,4
-2.657127,3.012723,3
-0.132186,0.524986,2
-0.318336,-2.859895,4
0.935964,2.640214,3
-4.822036,1.947944,0
0.272828,1.157363,3
3.428179,1.688639,1
2.725280,1.757528,1
